"Time","Bat_voltage {device=""470023670"", name=""V""}","Bat_current {device=""470023670"", name=""V""}","Bat_A {device=""mppt-1210-hus"", name=""A""}","Bat_V {device=""EA-EL-3060"", name=""V""}","Bat_V {device=""mppt-1210-hus"", name=""V""}"
2021-05-28 23:55:15,13,-1.0,-1.0,13,13
2021-05-28 23:56:31,13,-1.0,-1.0,13,13
2021-05-28 23:58:05,13,-1.0,-1.0,13,13
2021-05-28 23:59:36,14,1.1,1.2,,14
2021-05-29 00:00:52,14,0.44,0.42,,14
2021-05-29 00:02:23,14,0.12,0.43,,14
2021-05-29 00:04:00,14,0.37,,,
2021-05-29 00:05:21,14,0.37,0.69,,14
2021-05-29 00:06:36,14,0.39,0.69,,14
2021-05-29 00:07:47,14,0.36,0.68,,14
2021-05-29 00:08:48,14,1.1,0.37,,14
2021-05-29 00:09:59,14,0.72,0.39,,14
2021-05-29 00:11:00,14,0.67,0.11,,14
2021-05-29 00:12:11,14,0.34,0.38,,14
2021-05-29 00:13:32,14,0.38,0.39,,14
2021-05-29 00:14:49,14,0.39,0.39,,14
2021-05-29 00:16:21,14,0.67,,,
2021-05-29 00:17:27,14,0.37,0.38,,14
2021-05-29 00:18:28,14,0.65,0.10,,14
2021-05-29 00:19:39,14,0.076,0.090,,14
2021-05-29 00:20:45,14,0.062,0.35,,14
2021-05-29 00:21:51,14,0.044,0.080,,14
2021-05-29 00:22:53,14,0.35,,,
2021-05-29 00:23:54,14,0.65,,14,
2021-05-29 00:24:55,14,0.35,,14,
2021-05-29 00:26:01,14,0.34,0.34,14,14
2021-05-29 00:27:12,14,0.34,0.33,14,14
2021-05-29 00:28:25,14,0.042,0.31,14,14
2021-05-29 00:29:31,14,0.0030,,,
2021-05-29 00:30:42,14,0.0022,0.010,14,14
2021-05-29 00:31:53,14,-0.0022,,14,
2021-05-29 00:32:54,13,0.0013,,13,
2021-05-29 00:34:08,13,0.0020,0,13,13
2021-05-29 00:35:20,13,-0.99,-1.0,,13
2021-05-29 00:36:26,13,-0.98,-1.0,13,13
2021-05-29 00:37:45,13,-0.99,-1.0,13,13
2021-05-29 00:38:46,13,-0.98,,13,
2021-05-29 00:40:02,13,-0.99,-1.0,13,13
2021-05-29 00:41:03,13,-0.99,,13,
2021-05-29 00:42:16,13,-0.99,-1.0,,13
2021-05-29 00:43:18,13,-2.9,-3,13,13
2021-05-29 00:44:25,13,-2.9,-3,13,13
2021-05-29 00:45:37,13,,-3,,13
2021-05-29 00:46:48,13,-2.9,-3,12,13
2021-05-29 00:47:55,13,-2.9,-3,12,13
2021-05-29 00:49:01,13,-2.9,-3,12,13
2021-05-29 00:50:02,13,-2.9,-3,12,13
2021-05-29 00:51:13,13,-2.9,-3,12,13
2021-05-29 00:52:19,13,-2.9,-3,12,12
2021-05-29 00:53:26,13,-2.9,-3,12,12
2021-05-29 00:54:37,13,-2.9,-3,12,12
2021-05-29 00:55:54,13,-2.9,-3,12,12
2021-05-29 00:57:05,13,-2.9,-3,12,12
2021-05-29 00:58:11,13,-2.9,-3,12,12
2021-05-29 00:59:22,13,-2.9,-3,12,12
2021-05-29 01:00:23,13,-2.9,-3,12,12
2021-05-29 01:01:31,13,-2.9,,12,
2021-05-29 01:02:37,13,-2.9,-3,12,12
2021-05-29 01:03:39,13,-2.9,,12,
2021-05-29 01:04:49,13,-2.9,-3,12,12
2021-05-29 01:06:05,13,-2.9,-3,12,12
2021-05-29 01:07:06,12,-2.9,-3,12,12
2021-05-29 01:08:07,12,-2.9,-3.0,12,12
2021-05-29 01:09:08,12,-2.9,-3,12,12
2021-05-29 01:10:09,12,-2.9,-3,12,12
2021-05-29 01:11:10,12,-2.9,-3,12,12
2021-05-29 01:12:26,12,-2.9,-3,12,12
2021-05-29 01:13:27,12,-2.9,-3,12,12
2021-05-29 01:14:28,12,-2.9,,,
2021-05-29 01:15:39,12,-2.9,-3,12,12
2021-05-29 01:16:40,12,,-3,12,12
2021-05-29 01:17:57,12,-2.9,-3.0,12,12
2021-05-29 01:19:03,12,-2.9,-3,12,12
2021-05-29 01:20:10,12,-2.9,,12,
2021-05-29 01:21:24,12,-2.9,,12,
2021-05-29 01:22:31,12,-2.9,,12,
2021-05-29 01:23:43,12,-2.9,-3,12,12
2021-05-29 01:24:49,12,-2.9,,12,
2021-05-29 01:25:51,13,-0.0063,0.010,13,13
2021-05-29 01:26:57,13,-0.0034,0.010,13,13
2021-05-29 01:28:13,13,-0.011,0.010,13,13
2021-05-29 01:29:19,13,-0.0063,0.010,13,13
2021-05-29 01:30:31,13,-0.0084,0.010,13,13
2021-05-29 01:31:37,13,-0.0036,0,13,13
2021-05-29 01:32:53,13,-0.0013,0.010,13,13
2021-05-29 01:34:03,13,-0.0041,,13,
2021-05-29 01:35:08,13,-0.0019,,13,
2021-05-29 01:36:09,13,-0.0082,0,13,13
2021-05-29 01:37:10,13,-0.0060,,13,
2021-05-29 01:38:16,13,-0.0017,0,,13
2021-05-29 01:39:27,13,-0.0065,0.010,13,13
2021-05-29 01:40:39,13,-0.0035,0,,13
2021-05-29 01:41:55,13,-0.0030,0,13,13
2021-05-29 01:42:56,13,-0.0034,,13,
2021-05-29 01:43:57,13,-0.0036,0.010,13,13
2021-05-29 01:44:58,13,-0.0043,0.010,,13
2021-05-29 01:46:02,13,-0.0019,0,13,13
2021-05-29 01:47:08,13,-0.0031,0.010,13,13
2021-05-29 01:48:19,13,-0.0023,0.010,13,13
2021-05-29 01:49:32,13,-0.0017,0.010,,13
2021-05-29 01:50:38,13,-0.0036,0.010,,13
2021-05-29 01:51:39,13,-0.0039,0.010,13,13
2021-05-29 01:52:55,14,6.3,6.8,14,14
2021-05-29 01:54:02,14,6.0,5.2,,14
2021-05-29 01:55:03,14,5.2,5.4,14,14
2021-05-29 01:56:09,14,5.6,5.3,14,14
2021-05-29 01:57:16,14,5.1,4.8,14,14
2021-05-29 01:58:22,14,4.9,5.6,14,14
2021-05-29 01:59:33,14,4.8,5.0,,14
2021-05-29 02:00:36,14,4.2,,14,
2021-05-29 02:01:42,14,4.9,4.2,,14
2021-05-29 02:02:53,14,3.9,4.0,,14
2021-05-29 02:04:04,14,3.8,3.9,14,14
2021-05-29 02:05:06,14,3.7,,14,
2021-05-29 02:06:13,14,3.1,3.6,14,14
2021-05-29 02:07:19,14,2.9,3.1,14,14
2021-05-29 02:08:31,14,3.6,3.7,14,14
2021-05-29 02:09:41,14,2.9,,14,
2021-05-29 02:10:52,14,3.3,2.6,,14
2021-05-29 02:12:04,14,3.2,2.6,14,14
2021-05-29 02:13:15,14,1.9,2.5,14,14
2021-05-29 02:14:34,14,2.2,2.3,14,14
2021-05-29 02:15:36,14,1.8,2.3,14,14
2021-05-29 02:16:42,14,1.8,1.8,,14
2021-05-29 02:17:44,14,,1.8,14,14
2021-05-29 02:18:51,14,2.4,1.7,14,14
2021-05-29 02:19:58,14,-0.051,-0.040,14,14
2021-05-29 02:21:04,14,-0.033,0,0,0.66
2021-05-29 02:22:15,13,-0.031,0,0,0.37
2021-05-29 02:23:21,13,-0.031,0,0,0.25
2021-05-29 02:24:22,13,-0.035,0,,0.20
2021-05-29 02:25:23,0.0040,-0.031,,,
2021-05-28 23:54:08,,-1.0,-1.0,13,13
2021-05-28 23:54:09,,-1.0,-1.0,13,13
2021-05-28 23:54:10,,-1.0,-1.0,13,13
2021-05-28 23:54:12,,-1.0,,13,
2021-05-28 23:54:13,,-1.0,,13,
2021-05-28 23:54:14,,-1.0,,13,
2021-05-28 23:54:15,,-1.0,-1.0,13,13
2021-05-28 23:54:16,,-1.0,-1.0,13,13
2021-05-28 23:54:17,,-1.0,-1.0,13,13
2021-05-28 23:54:23,,-1.0,-1.0,13,13
2021-05-28 23:54:24,,-1.0,-1.0,13,13
2021-05-28 23:54:25,,-1.0,,13,
2021-05-28 23:54:26,,-1.0,,13,
2021-05-28 23:54:27,,-1.0,,13,
2021-05-28 23:54:28,,-1.0,,13,
2021-05-28 23:54:29,,-1.0,-1.0,13,13
2021-05-28 23:54:30,,-1.0,-1.0,13,13
2021-05-28 23:54:31,,-1.0,-1.0,13,13
2021-05-28 23:54:32,,-1.0,-1.0,13,13
2021-05-28 23:54:33,,-1.0,-1.0,13,13
2021-05-28 23:54:34,,-1.0,-1.0,13,13
2021-05-28 23:54:35,,-1.0,-1.0,13,13
2021-05-28 23:54:36,,-1.0,,13,
2021-05-28 23:54:37,,-1.0,,13,
2021-05-28 23:54:38,,-1.0,,13,
2021-05-28 23:54:39,,-1.0,,13,
2021-05-28 23:54:40,,-1.0,-1.0,13,13
2021-05-28 23:54:41,,-1.0,-1.0,13,13
2021-05-28 23:54:42,,-1.0,-1.0,13,13
2021-05-28 23:54:43,,-1.0,-1.0,13,13
2021-05-28 23:54:44,,-1.0,-1.0,13,13
2021-05-28 23:54:50,,-1.0,,,
2021-05-28 23:54:51,,-1.0,,,
2021-05-28 23:54:53,,-1.0,-1.0,,13
2021-05-28 23:54:54,,-1.0,-1.0,13,13
2021-05-28 23:54:55,,-1.0,-1.0,13,13
2021-05-28 23:54:56,,-1.0,-1.0,,13
2021-05-28 23:54:57,,-1.0,-1.0,,13
2021-05-28 23:54:58,,-1.0,,,
2021-05-28 23:54:59,,-1.0,-1.0,,13
2021-05-28 23:55:00,,-1.0,-1.0,13,13
2021-05-28 23:55:01,,-1.0,-1.0,13,13
2021-05-28 23:55:02,,-1.0,-1.0,13,13
2021-05-28 23:55:03,,-1.0,-1.0,13,13
2021-05-28 23:55:04,,-1.0,,13,
2021-05-28 23:55:05,,-1.0,-1.0,13,13
2021-05-28 23:55:06,,-1.0,-1.0,13,13
2021-05-28 23:55:07,,-1.0,-1.0,13,13
2021-05-28 23:55:08,,-1.0,-1.0,13,13
2021-05-28 23:55:16,,-1.0,-1.0,13,13
2021-05-28 23:55:17,,-1.0,-1.0,13,13
2021-05-28 23:55:18,,-1.0,-1.0,,13
2021-05-28 23:55:19,,-1.0,-1.0,13,13
2021-05-28 23:55:20,,-1.0,-1.0,13,13
2021-05-28 23:55:21,,-1.0,-1.0,13,13
2021-05-28 23:55:22,,-1.0,-1.0,13,13
2021-05-28 23:55:23,,-1.0,-1.0,13,13
2021-05-28 23:55:24,,-1.0,-1.0,13,13
2021-05-28 23:55:30,,-1.0,,13,
2021-05-28 23:55:31,,-1.0,,13,
2021-05-28 23:55:32,,-1.0,-1.0,13,13
2021-05-28 23:55:33,,-1.0,-1.0,13,13
2021-05-28 23:55:34,,-1.0,-1.0,13,13
2021-05-28 23:55:40,,-1.0,,13,
2021-05-28 23:55:41,,-1.0,-1.0,13,13
2021-05-28 23:55:42,,-1.0,-1.0,13,13
2021-05-28 23:55:43,,-1.0,-1.0,13,13
2021-05-28 23:55:44,,-1.0,-1.0,13,13
2021-05-28 23:55:45,,-1.0,-1.0,13,13
2021-05-28 23:55:46,,-1.0,-1.0,13,13
2021-05-28 23:55:47,,-1.0,-1.0,13,13
2021-05-28 23:55:48,,-1.0,,13,
2021-05-28 23:55:49,,-1.0,-1.0,13,13
2021-05-28 23:55:50,,-1.0,-1.0,13,13
2021-05-28 23:55:51,,-1.0,-1.0,13,13
2021-05-28 23:55:52,,-1.0,-1.0,13,13
2021-05-28 23:55:58,,-1.0,,13,
2021-05-28 23:56:00,,-1.0,,13,
2021-05-28 23:56:01,,-1.0,,13,
2021-05-28 23:56:02,,-1.0,,13,
2021-05-28 23:56:03,,-1.0,,13,
2021-05-28 23:56:04,,-1.0,,13,
2021-05-28 23:56:05,,-1.0,-1.0,13,13
2021-05-28 23:56:06,,-1.0,-1.0,13,13
2021-05-28 23:56:07,,-1.0,-1.0,13,13
2021-05-28 23:56:08,,-1.0,-1.0,13,13
2021-05-28 23:56:09,,-1.0,-1.0,13,13
2021-05-28 23:56:10,,-1.0,-1.0,13,13
2021-05-28 23:56:11,,-1.0,,13,
2021-05-28 23:56:12,,-1.0,,13,
2021-05-28 23:56:13,,-1.0,,13,
2021-05-28 23:56:14,,-1.0,,13,
2021-05-28 23:56:15,,-1.0,,13,
2021-05-28 23:56:16,,-1.0,-1.0,13,13
2021-05-28 23:56:18,,-1.0,-1.0,13,13
2021-05-28 23:56:19,,-1.0,-1.0,13,13
2021-05-28 23:56:21,,-1.0,-1.0,13,13
2021-05-28 23:56:22,,-1.0,-1.0,13,13
2021-05-28 23:56:23,,-1.0,-1.0,13,13
2021-05-28 23:56:24,,-1.0,-1.0,13,13
2021-05-28 23:56:25,,-1.0,,,
2021-05-28 23:56:26,,-1.0,,13,
2021-05-28 23:56:27,,-1.0,,13,
2021-05-28 23:56:28,,-1.0,,13,
2021-05-28 23:56:29,,-1.0,,13,
2021-05-28 23:56:32,,-1.0,-1.0,,13
2021-05-28 23:56:33,,-1.0,-1.0,13,13
2021-05-28 23:56:34,,-1.0,-1.0,,13
2021-05-28 23:56:35,,-1.0,-1.0,,13
2021-05-28 23:56:36,,-1.0,-1.0,,13
2021-05-28 23:56:37,,-1.0,-1.0,,13
2021-05-28 23:56:38,,-1.0,-1.0,13,13
2021-05-28 23:56:39,,-1.0,-1.0,13,13
2021-05-28 23:56:40,,-1.0,-1.0,13,13
2021-05-28 23:56:46,,-1.0,,13,
2021-05-28 23:56:47,,-1.0,,13,
2021-05-28 23:56:48,,-1.0,-1.0,13,13
2021-05-28 23:56:49,,-1.0,-1.0,13,13
2021-05-28 23:56:50,,-1.0,-1.0,13,13
2021-05-28 23:56:55,,-1.0,,13,
2021-05-28 23:56:56,,-1.0,,13,
2021-05-28 23:56:57,,-1.0,-1.0,13,13
2021-05-28 23:56:58,,-1.0,-1.0,13,13
2021-05-28 23:56:59,,-1.0,-1.0,13,13
2021-05-28 23:57:00,,-1.0,-1.0,13,13
2021-05-28 23:57:01,,-1.0,-1.0,13,13
2021-05-28 23:57:02,,-1.0,,13,
2021-05-28 23:57:08,,-1.0,-1.0,13,13
2021-05-28 23:57:09,,-1.0,-1.0,13,13
2021-05-28 23:57:10,,-1.0,-1.0,13,13
2021-05-28 23:57:11,,-1.0,-1.0,13,13
2021-05-28 23:57:12,,-1.0,-1.0,13,13
2021-05-28 23:57:13,,-1.0,,13,
2021-05-28 23:57:14,,-1.0,-1.0,13,13
2021-05-28 23:57:15,,-1.0,-1.0,13,13
2021-05-28 23:57:16,,-1.0,-1.0,13,13
2021-05-28 23:57:17,,-1.0,-1.0,13,13
2021-05-28 23:57:18,,-1.0,-1.0,13,13
2021-05-28 23:57:19,,-1.0,,13,
2021-05-28 23:57:20,,-1.0,,13,
2021-05-28 23:57:21,,-1.0,,13,
2021-05-28 23:57:22,,-1.0,,13,
2021-05-28 23:57:23,,-1.0,,13,
2021-05-28 23:57:24,,-1.0,-1.0,13,13
2021-05-28 23:57:30,,-1.0,-1.0,13,13
2021-05-28 23:57:31,,-1.0,-1.0,13,13
2021-05-28 23:57:32,,-1.0,-1.0,13,13
2021-05-28 23:57:34,,-1.0,-1.0,13,13
2021-05-28 23:57:39,,-1.0,,13,
2021-05-28 23:57:40,,-1.0,,13,
2021-05-28 23:57:41,,-1.0,,13,
2021-05-28 23:57:42,,-1.0,,13,
2021-05-28 23:57:43,,-1.0,,13,
2021-05-28 23:57:44,,-1.0,-1.0,13,13
2021-05-28 23:57:45,,-1.0,-1.0,13,13
2021-05-28 23:57:46,,-1.0,-1.0,13,13
2021-05-28 23:57:52,,-1.0,-1.0,13,13
2021-05-28 23:57:53,,-1.0,-1.0,13,13
2021-05-28 23:57:54,,-1.0,-1.0,13,13
2021-05-28 23:58:00,,-1.0,-1.0,13,13
2021-05-28 23:58:01,,-1.0,-1.0,13,13
2021-05-28 23:58:02,,-1.0,-1.0,13,13
2021-05-28 23:58:03,,-1.0,-1.0,13,13
2021-05-28 23:58:11,,-1.0,-1.0,13,13
2021-05-28 23:58:12,,-1.0,-1.0,13,13
2021-05-28 23:58:13,,-1.0,-1.0,13,13
2021-05-28 23:58:14,,-1.0,-1.0,13,13
2021-05-28 23:58:15,,-1.0,-1.0,13,13
2021-05-28 23:58:16,,-1.0,-1.0,13,13
2021-05-28 23:58:17,,-1.0,-1.0,13,13
2021-05-28 23:58:18,,-1.0,-1.0,13,13
2021-05-28 23:58:19,,-1.0,-1.0,13,13
2021-05-28 23:58:25,,-1.0,-1.0,13,13
2021-05-28 23:58:26,,-1.0,,13,
2021-05-28 23:58:27,,-1.0,,13,
2021-05-28 23:58:28,,-1.0,,13,
2021-05-28 23:58:29,,-1.0,,13,
2021-05-28 23:58:30,,-1.0,-1.0,13,13
2021-05-28 23:58:31,,-1.0,-1.0,13,13
2021-05-28 23:58:32,,-1.0,-1.0,13,13
2021-05-28 23:58:33,,-1.0,-1.0,,13
2021-05-28 23:58:34,,-1.0,-1.0,,13
2021-05-28 23:58:35,,-1.0,,,
2021-05-28 23:58:41,,-1.0,-1.0,13,13
2021-05-28 23:58:42,,-1.0,-1.0,,13
2021-05-28 23:58:43,,-1.0,-1.0,,13
2021-05-28 23:58:44,,-1.0,-1.0,,13
2021-05-28 23:58:45,,-1.0,-1.0,,13
2021-05-28 23:58:46,,-1.0,-1.0,,13
2021-05-28 23:58:47,,-1.0,-1.0,,13
2021-05-28 23:58:48,,-1.0,-1.0,,13
2021-05-28 23:58:49,,-1.0,-1.0,,13
2021-05-28 23:58:50,,-1.0,-1.0,,13
2021-05-28 23:58:51,,-1.0,-1.0,,13
2021-05-28 23:58:52,,-1.0,-1.0,,13
2021-05-28 23:58:53,,-1.0,-1.0,,13
2021-05-28 23:58:54,,-1.0,-1.0,,13
2021-05-28 23:58:55,,-0.036,0.010,,13
2021-05-28 23:58:56,,-0.035,0.010,,13
2021-05-28 23:58:57,,-0.036,0,,13
2021-05-28 23:58:58,,-0.036,0.010,,13
2021-05-28 23:58:59,,6.0,6.0,,14
2021-05-28 23:59:00,,6.3,6.4,,14
2021-05-28 23:59:01,,5.5,6.2,,15
2021-05-28 23:59:07,,4.2,3.9,,14
2021-05-28 23:59:13,,2.8,2.8,,14
2021-05-28 23:59:14,,2.9,2.8,,14
2021-05-28 23:59:15,,2.5,2.6,,14
2021-05-28 23:59:16,,2.5,2.1,,14
2021-05-28 23:59:17,,2.8,2.9,,14
2021-05-28 23:59:18,,1.8,1.9,,14
2021-05-28 23:59:19,,2.7,2.7,,14
2021-05-28 23:59:20,,2.2,2.6,,14
2021-05-28 23:59:26,,2.0,1.1,,14
2021-05-28 23:59:27,,1.9,1.9,,14
2021-05-28 23:59:28,,1.4,1.0,,14
2021-05-28 23:59:29,,1.4,1.9,,14
2021-05-28 23:59:30,,1.2,0.93,,14
2021-05-28 23:59:31,,0.84,1.8,,14
2021-05-28 23:59:32,,1.7,1.3,,14
2021-05-28 23:59:33,,1.1,1.3,,14
2021-05-28 23:59:34,,1.2,1.2,,14
2021-05-28 23:59:37,,1.6,1.2,,14
2021-05-28 23:59:38,,0.62,1.2,,14
2021-05-28 23:59:39,,1.1,0.70,,14
2021-05-28 23:59:40,,1.0,1.6,,14
2021-05-28 23:59:41,,1.1,0.67,,14
2021-05-28 23:59:42,,1.5,1.5,,14
2021-05-28 23:59:43,,0.57,0.64,,14
2021-05-28 23:59:44,,1.0,1.5,,14
2021-05-28 23:59:45,,0.95,0.61,,14
2021-05-28 23:59:46,,1.0,0.99,,14
2021-05-28 23:59:47,,1.4,,,
2021-05-28 23:59:48,,0.53,,,
2021-05-28 23:59:49,,1.4,,,
2021-05-28 23:59:50,,0.94,,,
2021-05-28 23:59:51,,0.86,,,
2021-05-28 23:59:52,,0.84,0.97,,14
2021-05-28 23:59:53,,0.50,0.28,,14
2021-05-28 23:59:54,,0.53,0.96,,14
2021-05-28 23:59:55,,0.87,0.54,,14
2021-05-28 23:59:56,,0.89,0.53,,14
2021-05-28 23:59:57,,0.92,0.52,,14
2021-05-28 23:59:58,,0.51,0.53,,14
2021-05-28 23:59:59,,1.3,1.3,,14
2021-05-29 00:00:00,,0.44,0.87,,14
2021-05-29 00:00:01,,0.83,0.86,,14
2021-05-29 00:00:02,,0.77,0.85,,14
2021-05-29 00:00:03,,1.2,0.85,,14
2021-05-29 00:00:04,,0.48,0.86,,14
2021-05-29 00:00:05,,0.49,0.86,,14
2021-05-29 00:00:06,,0.81,,,
2021-05-29 00:00:07,,0.76,1.3,,14
2021-05-29 00:00:13,,0.72,1.3,,14
2021-05-29 00:00:14,,1.2,0.48,,14
2021-05-29 00:00:15,,1.2,0.81,,14
2021-05-29 00:00:16,,1.3,0.20,,14
2021-05-29 00:00:17,,0.76,0.79,,14
2021-05-29 00:00:18,,0.74,0.82,,14
2021-05-29 00:00:24,,0.84,,,
2021-05-29 00:00:25,,0.44,,,
2021-05-29 00:00:26,,1.2,,,
2021-05-29 00:00:27,,0.47,,,
2021-05-29 00:00:28,,0.17,1.3,,14
2021-05-29 00:00:29,,0.75,0.47,,14
2021-05-29 00:00:30,,0.85,0.47,,14
2021-05-29 00:00:31,,0.47,0.80,,14
2021-05-29 00:00:32,,0.42,0.82,,14
2021-05-29 00:00:33,,0.54,0.82,,14
2021-05-29 00:00:34,,0.80,0.18,,14
2021-05-29 00:00:35,,0.82,0.47,,14
2021-05-29 00:00:36,,0.43,1.2,,14
2021-05-29 00:00:37,,1.2,0.45,,14
2021-05-29 00:00:38,,0.46,0.45,,14
2021-05-29 00:00:39,,0.75,0.45,,14
2021-05-29 00:00:40,,0.13,0.45,,14
2021-05-29 00:00:41,,0.79,0.44,,14
2021-05-29 00:00:47,,1.2,,,
2021-05-29 00:00:48,,0.39,,,
2021-05-29 00:00:49,,0.37,0.16,,14
2021-05-29 00:00:50,,0.70,0.76,,14
2021-05-29 00:00:58,,1.2,0.74,,14
2021-05-29 00:00:59,,1.2,0.77,,14
2021-05-29 00:01:00,,0.44,0.14,,14
2021-05-29 00:01:01,,0.13,0.16,,14
2021-05-29 00:01:02,,0.77,0.16,,14
2021-05-29 00:01:03,,1.1,0.79,,14
2021-05-29 00:01:04,,1.2,0.74,,14
2021-05-29 00:01:05,,0.43,0.43,,14
2021-05-29 00:01:06,,0.12,0.43,,14
2021-05-29 00:01:07,,0.69,0.42,,14
2021-05-29 00:01:08,,0.11,0.45,,14
2021-05-29 00:01:09,,1.2,0.43,,14
2021-05-29 00:01:10,,0.40,1.2,,14
2021-05-29 00:01:11,,0.38,0.44,,14
2021-05-29 00:01:12,,0.69,0.75,,14
2021-05-29 00:01:13,,0.76,0.75,,14
2021-05-29 00:01:14,,0.40,0.76,,14
2021-05-29 00:01:15,,0.40,0.77,,14
2021-05-29 00:01:16,,0.43,0.73,,14
2021-05-29 00:01:25,,0.13,0.44,,14
2021-05-29 00:01:26,,0.38,0.73,,14
2021-05-29 00:01:27,,0.39,0.76,,14
2021-05-29 00:01:28,,0.68,,,
2021-05-29 00:01:29,,0.12,0.73,,14
2021-05-29 00:01:35,,0.076,0.76,,14
2021-05-29 00:01:36,,1.1,0.43,,14
2021-05-29 00:01:37,,0.40,0.42,,14
2021-05-29 00:01:38,,1.2,0.43,,14
2021-05-29 00:01:40,,0.72,,,
2021-05-29 00:01:41,,0.63,,,
2021-05-29 00:01:42,,0.41,,,
2021-05-29 00:01:43,,0.37,0.43,,14
2021-05-29 00:01:44,,0.12,0.43,,14
2021-05-29 00:01:45,,0.12,0.14,,14
2021-05-29 00:01:46,,0.098,0.14,,14
2021-05-29 00:01:47,,0.40,0.14,,14
2021-05-29 00:01:48,,0.39,0.44,,14
2021-05-29 00:01:49,,0.38,1.2,,14
2021-05-29 00:01:50,,0.69,0.44,,14
2021-05-29 00:01:51,,0.66,0.41,,14
2021-05-29 00:01:52,,0.62,,,
2021-05-29 00:01:53,,0.41,,,
2021-05-29 00:01:54,,0.39,,,
2021-05-29 00:01:55,,0.72,,,
2021-05-29 00:01:56,,0.69,,,
2021-05-29 00:01:57,,0.11,0.43,,14
2021-05-29 00:01:58,,0.42,,,
2021-05-29 00:01:59,,0.42,,,
2021-05-29 00:02:00,,1.2,,,
2021-05-29 00:02:01,,0.70,,,
2021-05-29 00:02:02,,0.75,1.2,,14
2021-05-29 00:02:03,,0.81,0.74,,14
2021-05-29 00:02:09,,1.2,0.42,,14
2021-05-29 00:02:10,,0.42,0.14,,14
2021-05-29 00:02:12,,0.35,0.74,,14
2021-05-29 00:02:18,,0.73,,,
2021-05-29 00:02:19,,0.089,0.42,,14
2021-05-29 00:02:20,,0.40,0.42,,14
2021-05-29 00:02:21,,0.41,0.43,,14
2021-05-29 00:02:24,,0.12,0.15,,14
2021-05-29 00:02:25,,0.40,0.77,,14
2021-05-29 00:02:26,,0.40,0.75,,14
2021-05-29 00:02:32,,0.44,0.16,,14
2021-05-29 00:02:33,,0.44,0.76,,14
2021-05-29 00:02:34,,0.11,0.43,,14
2021-05-29 00:02:35,,0.65,0.42,,14
2021-05-29 00:02:36,,1.1,,,
2021-05-29 00:02:38,,1.1,,,
2021-05-29 00:02:39,,0.67,,,
2021-05-29 00:02:40,,0.11,0.42,,14
2021-05-29 00:02:41,,0.77,0.42,,14
2021-05-29 00:02:42,,0.38,0.13,,14
2021-05-29 00:02:43,,0.42,0.75,,14
2021-05-29 00:02:44,,0.34,0.73,,14
2021-05-29 00:02:45,,0.12,0.42,,14
2021-05-29 00:02:46,,0.65,0.43,,14
2021-05-29 00:02:47,,1.1,0.42,,14
2021-05-29 00:02:48,,1.1,0.41,,14
2021-05-29 00:02:49,,1.2,,,
2021-05-29 00:02:51,,0.69,,,
2021-05-29 00:02:52,,0.087,,,
2021-05-29 00:02:53,,0.38,,,
2021-05-29 00:02:54,,1.1,0.42,,14
2021-05-29 00:02:55,,0.43,0.42,,14
2021-05-29 00:03:01,,0.68,,,
2021-05-29 00:03:02,,0.086,,,
2021-05-29 00:03:03,,0.073,0.74,,14
2021-05-29 00:03:04,,0.37,0.74,,14
2021-05-29 00:03:05,,0.37,0.41,,14
2021-05-29 00:03:07,,0.71,,,
2021-05-29 00:03:13,,0.62,0.40,,14
2021-05-29 00:03:14,,0.77,0.13,,14
2021-05-29 00:03:15,,0.40,0.73,,14
2021-05-29 00:03:16,,0.41,0.11,,14
2021-05-29 00:03:25,,0.11,,,
2021-05-29 00:03:26,,0.39,,,
2021-05-29 00:03:27,,0.42,,,
2021-05-29 00:03:28,,0.11,,,
2021-05-29 00:03:30,,0.10,0.41,,14
2021-05-29 00:03:35,,0.77,,,
2021-05-29 00:03:36,,0.38,0.42,,14
2021-05-29 00:03:37,,0.38,0.13,,14
2021-05-29 00:03:39,,0.36,,,
2021-05-29 00:03:40,,0.70,0.71,,14
2021-05-29 00:03:41,,0.76,0.74,,14
2021-05-29 00:03:42,,0.40,1.2,,14
2021-05-29 00:03:43,,0.36,0.43,,14
2021-05-29 00:03:44,,0.27,0.42,,14
2021-05-29 00:03:45,,0.65,0.43,,14
2021-05-29 00:03:46,,0.091,0.42,,14
2021-05-29 00:03:47,,0.38,0.41,,14
2021-05-29 00:03:48,,0.41,,,
2021-05-29 00:03:49,,0.42,,,
2021-05-29 00:03:50,,0.11,,,
2021-05-29 00:03:56,,0.70,0.73,,14
2021-05-29 00:03:57,,0.088,0.73,,14
2021-05-29 00:03:58,,0.41,,,
2021-05-29 00:04:01,,0.67,,,
2021-05-29 00:04:02,,0.10,0.42,,14
2021-05-29 00:04:03,,0.061,,,
2021-05-29 00:04:04,,0.39,,,
2021-05-29 00:04:05,,0.36,,,
2021-05-29 00:04:06,,0.67,,,
2021-05-29 00:04:07,,0.089,,,
2021-05-29 00:04:08,,0.080,0.42,,14
2021-05-29 00:04:09,,0.37,0.43,,14
2021-05-29 00:04:10,,1.1,0.43,,14
2021-05-29 00:04:11,,1.2,0.13,,14
2021-05-29 00:04:12,,0.67,0.11,,14
2021-05-29 00:04:13,,0.64,0.11,,14
2021-05-29 00:04:14,,0.64,0.41,,14
