Time,"Bat_voltage {device=""470023670"", name=""V""}","Bat_current {device=""470023670"", name=""V""}","Bat_A {device=""mppt-1210-hus"", name=""A""}","Bat_V {device=""EA-EL-3060"", name=""V""}","Bat_V {device=""mppt-1210-hus"", name=""V""}"
1622243546000,12.47278881073,-2.88414001464844,-3,12.25625,12.32
1622243607000,12.4519214630127,-2.8715934753418,-3,12.24375,12.31
1622243668000,12.4558277130127,-2.88468503952026,0,0,0
1622243739000,12.4419460296631,-2.87270188331604,-3,12.2375,12.3
1622243800000,12.4465131759644,0,-3,12.225,12.29
1622243877000,12.4288854598999,-2.88173365592957,-3.01,12.2125,12.28
1622243943000,12.4222593307495,-2.88260507583618,-3,12.2125,12.28
1622244010000,12.4190587997437,-2.88291215896606,0,12.20625,0
1622244084000,12.409818649292,-2.87386560440063,0,12.19375,0
1622244151000,12.4041862487793,-2.87302350997925,0,12.19375,0
1622244223000,12.395224571228,-2.87320613861084,-3,12.18125,12.24
1622244289000,12.3733701705933,-2.87236404418945,0,12.175,0
1622244351000,12.7160024642944,-0.006251693237573,0.01,12.73125,12.68
1622244417000,12.751558303833,-0.003389056539163,0.01,12.7625,12.72
1622244493000,12.7649164199829,-0.01111645065248,0.01,12.775,12.73
1622244559000,12.7805414199829,-0.006294842343777,0.01,12.7875,12.74
1622244631000,12.785530090332,-0.008380794897676,0.01,12.79375,12.75
1622244697000,12.7828741073608,-0.003615897614509,0,12.79375,12.75
1622244773000,12.7975025177002,-0.001336390385404,0.01,12.80625,12.75
1622244843000,12.8045339584351,-0.004062182735652,0,12.80625,0
1622244908000,12.8077344894409,-0.001872672466561,0,12.80625,0
1622244969000,12.8043756484985,-0.008242717944086,0,12.81875,12.77
1622245030000,12.8064050674438,-0.006014989688993,0,12.81875,0
1622245096000,12.8084869384766,-0.00169884308707,0,0,12.77
1622245167000,12.812237739563,-0.006530313752592,0.01,12.81875,12.77
1622245239000,12.8120155334473,-0.003450697986409,0,0,12.78
1622245315000,12.8212585449219,-0.002969893394038,0,12.81875,12.78
1622245376000,12.8078327178955,-0.003421110101044,0,12.83125,0
1622245437000,12.8149108886719,-0.003631924511865,0.01,12.83125,12.78
1622245498000,12.8126935958862,-0.004282860085368,0.01,0,12.78
1622245562000,12.826868057251,-0.001905958983116,0,12.83125,12.78
1622245628000,12.8259239196777,-0.00308084837161,0.01,12.83125,12.78
1622245699000,12.8226366043091,-0.002277041552588,0.01,12.83125,12.79
1622245772000,12.8234777450562,-0.001684049144387,0.01,0,12.79
1622245838000,12.8247842788696,-0.003559187287465,0.01,0,12.79
1622245899000,12.8164491653442,-0.003880956675857,0.01,12.83125,12.79
1622245975000,13.7692203521729,6.32054948806763,6.84,14.06875,14.02
1622246042000,14.1769962310791,5.96613073348999,5.19,0,14.36
1622246103000,14.1783771514893,5.1756854057312,5.35,14.40625,14.36
1622246169000,14.1933088302612,5.61233234405518,5.32,14.46875,14.36
1622246236000,14.2155303955078,5.10123062133789,4.82,14.48125,14.33
1622246302000,14.1760196685791,4.94214153289795,5.56,14.38125,14.41
1622246373000,14.2435836791992,4.80761480331421,4.95,0,14.34
1622246436000,14.2320728302002,4.18819856643677,0,14.44375,0
1622246502000,14.2527008056641,4.89210271835327,4.18,0,14.35
1622246573000,14.2608289718628,3.92633676528931,4.03,0,14.35
1622246644000,14.275689125061,3.80248093605042,3.92,14.44375,14.35
1622246706000,14.275505065918,3.70408940315247,0,14.4125,0
1622246773000,14.2706708908081,3.08487415313721,3.62,14.4375,14.37
1622246839000,14.2810039520264,2.88593101501465,3.05,14.425,14.34
1622246911000,14.3004264831543,3.59975481033325,3.71,14.425,14.43
1622246981000,14.3090229034424,2.89515137672424,0,14.4125,0
1622247052000,14.2957553863525,3.31706094741821,2.62,0,14.35
1622247124000,14.2564916610718,3.22157573699951,2.57,14.44375,14.34
1622247195000,14.2968406677246,1.9228972196579,2.49,14.40625,14.35
1622247274000,14.2754058837891,2.18372583389282,2.34,14.375,14.41
1622247336000,14.3787851333618,1.81189072132111,2.34,14.4375,14.36
1622247402000,14.3181371688843,1.76007413864136,1.83,0,14.33
1622247464000,14.3159303665161,0,1.75,14.4125,14.32
1622247531000,14.3513526916504,2.41243553161621,1.67,14.425,14.34
1622247598000,14.0804948806763,-0.051148984581232,-0.04,14.075,14.03
1622247664000,13.6158351898193,-0.033025115728378,0,0,0.66
1622247735000,13.4982023239136,-0.031281892210245,0,0,0.37
1622247801000,13.451512336731,-0.031048884615302,0,0,0.25
1622247862000,13.4406452178955,-0.034680809825659,0,0,0.2
1622247923000,0.004031983204186,-0.030826976522803,0,0,0
1622238848000,0,-1.02443194389343,-1.03,12.85,12.84
1622238849000,0,-1.02273070812225,-1.03,12.85,12.84
1622238850000,0,-1.0206755399704,-1.03,12.85,12.84
1622238852000,0,-1.01805698871613,0,12.85,0
1622238853000,0,-1.02073848247528,0,12.85,0
1622238854000,0,-1.0218209028244,0,12.85,0
1622238855000,0,-1.02180480957031,-1.03,12.85,12.84
1622238856000,0,-1.02197122573853,-1.03,12.85,12.85
1622238857000,0,-1.02063608169556,-1.03,12.85,12.84
1622238863000,0,-1.02013313770294,-1.03,12.85,12.84
1622238864000,0,-1.02736854553223,-1.02,12.85,12.84
1622238865000,0,-1.02737355232239,0,12.85,0
1622238866000,0,-1.02767562866211,0,12.85,0
1622238867000,0,-1.03011047840118,0,12.85,0
1622238868000,0,-1.02447390556335,0,12.85,0
1622238869000,0,-1.02167534828186,-1.03,12.85,12.84
1622238870000,0,-1.02066814899445,-1.03,12.85,12.84
1622238871000,0,-1.0178314447403,-1.02,12.85,12.85
1622238872000,0,-1.02111566066742,-1.03,12.85,12.85
1622238873000,0,-1.02500891685486,-1.03,12.85,12.84
1622238874000,0,-1.02576839923859,-1.03,12.85,12.84
1622238875000,0,-1.0287938117981,-1.03,12.85,12.84
1622238876000,0,-1.03204476833344,0,12.85,0
1622238877000,0,-1.0309339761734,0,12.85,0
1622238878000,0,-1.02977883815765,0,12.85,0
1622238879000,0,-1.03060483932495,0,12.85,0
1622238880000,0,-1.03132593631744,-1.03,12.85,12.84
1622238881000,0,-1.03072679042816,-1.03,12.85,12.84
1622238882000,0,-1.03035080432892,-1.03,12.85,12.84
1622238883000,0,-1.02928447723389,-1.03,12.85,12.84
1622238884000,0,-1.02269613742828,-1.03,12.85,12.85
1622238890000,0,-1.02063488960266,0,0,0
1622238891000,0,-1.02154469490051,0,0,0
1622238893000,0,-1.01954627037048,-1.03,0,12.84
1622238894000,0,-1.01971518993378,-1.03,12.85,12.84
1622238895000,0,-1.01974356174469,-1.03,12.85,12.84
1622238896000,0,-1.02169382572174,-1.03,0,12.84
1622238897000,0,-1.02638232707977,-1.03,0,12.84
1622238898000,0,-1.02797639369965,0,0,0
1622238899000,0,-1.03055059909821,-1.03,0,12.84
1622238900000,0,-1.03066766262054,-1.03,12.85,12.84
1622238901000,0,-1.02572774887085,-1.03,12.85,12.84
1622238902000,0,-1.02671146392822,-1.02,12.85,12.84
1622238903000,0,-1.02244961261749,-1.03,12.85,12.84
1622238904000,0,-1.01974964141846,0,12.85,0
1622238905000,0,-1.0202921628952,-1.03,12.85,12.84
1622238906000,0,-1.01922452449799,-1.03,12.85,12.84
1622238907000,0,-1.02596199512482,-1.03,12.85,12.85
1622238908000,0,-1.02670168876648,-1.03,12.85,12.85
1622238916000,0,-1.03085625171661,-1.03,12.85,12.84
1622238917000,0,-1.0309191942215,-1.03,12.85,12.85
1622238918000,0,-1.03174638748169,-1.03,0,12.84
1622238919000,0,-1.02959632873535,-1.03,12.85,12.84
1622238920000,0,-1.03179323673248,-1.03,12.85,12.84
1622238921000,0,-1.02888131141663,-1.02,12.85,12.84
1622238922000,0,-1.02793574333191,-1.03,12.85,12.84
1622238923000,0,-1.02366149425507,-1.03,12.85,12.84
1622238924000,0,-1.02131164073944,-1.04,12.85,12.84
1622238930000,0,-1.02184057235718,0,12.85,0
1622238931000,0,-1.02139794826508,0,12.85,0
1622238932000,0,-1.02278745174408,-1.03,12.85,12.84
1622238933000,0,-1.02220177650452,-1.03,12.85,12.84
1622238934000,0,-1.02198851108551,-1.03,12.85,12.85
1622238940000,0,-1.02027237415314,0,12.85,0
1622238941000,0,-1.02822172641754,-1.02,12.85,12.85
1622238942000,0,-1.02980959415436,-1.03,12.85,12.84
1622238943000,0,-1.02766442298889,-1.03,12.85,12.84
1622238944000,0,-1.02745485305786,-1.03,12.85,12.84
1622238945000,0,-1.02329778671265,-1.02,12.85,12.84
1622238946000,0,-1.02130675315857,-1.03,12.85,12.84
1622238947000,0,-1.02136468887329,-1.03,12.85,12.84
1622238948000,0,-1.01947844028473,0,12.85,0
1622238949000,0,-1.02256667613983,-1.03,12.85,12.84
1622238950000,0,-1.02522099018097,-1.02,12.85,12.84
1622238951000,0,-1.02592122554779,-1.03,12.85,12.84
1622238952000,0,-1.03132593631744,-1.03,12.85,12.84
1622238958000,0,-1.02915990352631,0,12.85,0
1622238960000,0,-1.02765583992004,0,12.85,0
1622238961000,0,-1.01913452148438,0,12.85,0
1622238962000,0,-1.01914191246033,0,12.85,0
1622238963000,0,-1.01775002479553,0,12.85,0
1622238964000,0,-1.01990139484406,0,12.85,0
1622238965000,0,-1.02050292491913,-1.03,12.85,12.84
1622238966000,0,-1.02198851108551,-1.03,12.85,12.84
1622238967000,0,-1.02031922340393,-1.03,12.85,12.84
1622238968000,0,-1.02196753025055,-1.03,12.85,12.84
1622238969000,0,-1.02219808101654,-1.03,12.85,12.84
1622238970000,0,-1.01927876472473,-1.03,12.85,12.84
1622238971000,0,-1.02107870578766,0,12.85,0
1622238972000,0,-1.02070271968842,0,12.85,0
1622238973000,0,-1.02046716213226,0,12.85,0
1622238974000,0,-1.0229686498642,0,12.85,0
1622238975000,0,-1.02380442619324,0,12.85,0
1622238976000,0,-1.02306973934174,-1.03,12.85,12.84
1622238978000,0,-1.02648711204529,-1.02,12.85,12.84
1622238979000,0,-1.02654016017914,-1.03,12.85,12.84
1622238981000,0,-1.02727115154266,-1.03,12.85,12.83
1622238982000,0,-1.03130006790161,-1.03,12.85,12.84
1622238983000,0,-1.03322327136993,-1.03,12.85,12.84
1622238984000,0,-1.02819585800171,-1.03,12.85,12.84
1622238985000,0,-1.02609133720398,0,0,0
1622238986000,0,-1.02372682094574,0,12.85,0
1622238987000,0,-1.02322387695313,0,12.85,0
1622238988000,0,-1.02322137355804,0,12.8375,0
1622238989000,0,-1.01888918876648,0,12.85,0
1622238992000,0,-1.02373051643372,-1.03,0,12.84
1622238993000,0,-1.02584481239319,-1.03,12.85,12.83
1622238994000,0,-1.02652037143707,-1.03,0,12.84
1622238995000,0,-1.02751898765564,-1.03,0,12.84
1622238996000,0,-1.02955806255341,-1.03,0,12.84
1622238997000,0,-1.03082048892975,-1.03,0,12.84
1622238998000,0,-1.02945458889008,-1.03,12.85,12.84
1622238999000,0,-1.02813792228699,-1.03,12.85,12.84
1622239000000,0,-1.02954828739166,-1.03,12.85,12.84
1622239006000,0,-1.02949035167694,0,12.85,0
1622239007000,0,-1.03032374382019,0,12.85,0
1622239008000,0,-1.02600383758545,-1.03,12.85,12.84
1622239009000,0,-1.0208592414856,-1.03,12.8375,12.83
1622239010000,0,-1.02227818965912,-1.03,12.85,12.84
1622239015000,0,-1.02058303356171,0,12.85,0
1622239016000,0,-1.02033770084381,0,12.85,0
1622239017000,0,-1.02200090885162,-1.03,12.8375,12.83
1622239018000,0,-1.02076923847198,-1.03,12.85,12.83
1622239019000,0,-1.01903092861176,-1.03,12.8375,12.83
1622239020000,0,-1.0197879076004,-1.03,12.85,12.83
1622239021000,0,-1.02048194408417,-1.03,12.8375,12.84
1622239022000,0,-1.02147817611694,0,12.8375,0
1622239028000,0,-1.02227818965912,-1.03,12.8375,12.83
1622239029000,0,-1.03139996528625,-1.03,12.8375,12.84
1622239030000,0,-1.02949643135071,-1.03,12.8375,12.83
1622239031000,0,-1.02541697025299,-1.03,12.8375,12.83
1622239032000,0,-1.02346920967102,-1.03,12.8375,12.83
1622239033000,0,-1.02147686481476,0,12.8375,0
1622239034000,0,-1.02103185653687,-1.03,12.8375,12.83
1622239035000,0,-1.01909255981445,-1.03,12.8375,12.83
1622239036000,0,-1.02064478397369,-1.03,12.8375,12.83
1622239037000,0,-1.02172839641571,-1.03,12.8375,12.83
1622239038000,0,-1.02568829059601,-1.03,12.8375,12.83
1622239039000,0,-1.02765214443207,0,12.85,0
1622239040000,0,-1.0284276008606,0,12.8375,0
1622239041000,0,-1.02741301059723,0,12.8375,0
1622239042000,0,-1.03038167953491,0,12.8375,0
1622239043000,0,-1.03067135810852,0,12.8375,0
1622239044000,0,-1.0307354927063,-1.03,12.8375,12.83
1622239050000,0,-1.02847194671631,-1.03,12.8375,12.83
1622239051000,0,-1.02855706214905,-1.03,12.8375,12.83
1622239052000,0,-1.02195525169373,-1.03,12.8375,12.83
1622239054000,0,-1.02100098133087,-1.03,12.8375,12.83
1622239059000,0,-1.02098381519318,0,12.8375,0
1622239060000,0,-1.01725566387177,0,12.8375,0
1622239061000,0,-1.01942050457001,0,12.8375,0
1622239062000,0,-1.02005302906036,0,12.8375,0
1622239063000,0,-1.02021443843842,0,12.8375,0
1622239064000,0,-1.0215607881546,-1.03,12.8375,12.83
1622239065000,0,-1.02146458625793,-1.03,12.8375,12.83
1622239066000,0,-1.01827025413513,-1.02,12.8375,12.83
1622239072000,0,-1.02021443843842,-1.03,12.8375,12.83
1622239073000,0,-1.02955687046051,-1.03,12.8375,12.83
1622239074000,0,-1.02964317798615,-1.03,12.8375,12.83
1622239080000,0,-1.02674973011017,-1.03,12.8375,12.83
1622239081000,0,-1.02044868469238,-1.03,12.8375,12.83
1622239082000,0,-1.02606797218323,-1.03,12.8375,12.84
1622239083000,0,-1.02679407596588,-1.03,12.8375,12.84
1622239091000,0,-1.02903163433075,-1.03,12.8375,12.83
1622239092000,0,-1.02902925014496,-1.03,12.8375,12.83
1622239093000,0,-1.02239167690277,-1.03,12.8375,12.84
1622239094000,0,-1.02119338512421,-1.03,12.8375,12.83
1622239095000,0,-1.02236819267273,-1.03,12.8375,12.83
1622239096000,0,-1.01847243309021,-1.02,12.8375,12.83
1622239097000,0,-1.01967942714691,-1.03,12.8375,12.83
1622239098000,0,-1.02014172077179,-1.03,12.8375,12.83
1622239099000,0,-1.02080011367798,-1.03,12.8375,12.83
1622239105000,0,-1.02052390575409,-1.03,12.8375,12.83
1622239106000,0,-1.01993703842163,0,12.8375,0
1622239107000,0,-1.02160882949829,0,12.8375,0
1622239108000,0,-1.02597796916962,0,12.8375,0
1622239109000,0,-1.02539610862732,0,12.8375,0
1622239110000,0,-1.02825999259949,-1.03,12.8375,12.83
1622239111000,0,-1.03019666671753,-1.03,12.8375,12.83
1622239112000,0,-1.02898979187012,-1.03,12.8375,12.83
1622239113000,0,-1.02696669101715,-1.03,0,12.83
1622239114000,0,-1.02380323410034,-1.02,0,12.83
1622239115000,0,-1.02068662643433,0,0,0
1622239121000,0,-1.01952528953552,-1.03,12.8375,12.84
1622239122000,0,-1.02942252159119,-1.04,0,12.83
1622239123000,0,-1.02972459793091,-1.04,0,12.84
1622239124000,0,-1.03018927574158,-1.03,0,12.83
1622239125000,0,-1.03221237659454,-1.03,0,12.83
1622239126000,0,-1.02919316291809,-1.03,0,12.83
1622239127000,0,-1.02922403812408,-1.02,0,12.84
1622239128000,0,-1.03056907653809,-1.03,0,12.83
1622239129000,0,-1.02960860729218,-1.03,0,12.83
1622239130000,0,-1.02487945556641,-1.03,0,12.84
1622239131000,0,-1.02222764492035,-1.03,0,12.83
1622239132000,0,-1.02165937423706,-1.03,0,12.84
1622239133000,0,-1.02113544940948,-1.03,0,12.83
1622239134000,0,-1.01996791362762,-1.03,0,12.83
1622239135000,0,-0.036246508359909,0.01,0,12.92
1622239136000,0,-0.035329278558493,0.01,0,12.93
1622239137000,0,-0.036350063979626,0,0,12.95
1622239138000,0,-0.035971585661173,0.01,0,12.95
1622239139000,0,6.02151536941528,6.01,0,13.56
1622239140000,0,6.2693076133728,6.37,0,14.3
1622239141000,0,5.53189468383789,6.16,0,14.51
1622239147000,0,4.17247152328491,3.91,0,13.79
1622239153000,0,2.83471989631653,2.82,0,13.77
1622239154000,0,2.91157293319702,2.76,0,13.78
1622239155000,0,2.50307250022888,2.61,0,13.78
1622239156000,0,2.51291441917419,2.12,0,13.75
1622239157000,0,2.75837469100952,2.86,0,13.83
1622239158000,0,1.83349323272705,1.93,0,13.75
1622239159000,0,2.70296025276184,2.7,0,13.84
1622239160000,0,2.16744375228882,2.64,0,13.84
1622239166000,0,2.00532364845276,1.09,0,13.72
1622239167000,0,1.89465975761414,1.93,0,13.81
1622239168000,0,1.35182416439056,1.01,0,13.72
1622239169000,0,1.36800634860992,1.85,0,13.81
1622239170000,0,1.2148414850235,0.93,0,13.74
1622239171000,0,0.838609397411346,1.79,0,13.82
1622239172000,0,1.71827352046967,1.31,0,13.77
1622239173000,0,1.11574971675873,1.29,0,13.77
1622239174000,0,1.21956896781921,1.24,0,13.78
1622239177000,0,1.57426631450653,1.18,0,13.78
1622239178000,0,0.619651734828949,1.15,0,13.78
1622239179000,0,1.09543931484222,0.7,0,13.75
1622239180000,0,1.02700042724609,1.55,0,13.82
1622239181000,0,1.13175928592682,0.67,0,13.75
1622239182000,0,1.46628928184509,1.51,0,13.82
1622239183000,0,0.573015093803406,0.64,0,13.75
1622239184000,0,1.00119817256928,1.48,0,13.82
1622239185000,0,0.949696063995361,0.61,0,13.76
1622239186000,0,1.00233137607574,0.99,0,13.78
1622239187000,0,1.37728726863861,0,0,0
1622239188000,0,0.527906239032745,0,0,0
1622239189000,0,1.4243837594986,0,0,0
1622239190000,0,0.935956478118897,0,0,0
1622239191000,0,0.860319197177887,0,0,0
1622239192000,0,0.844259083271027,0.97,0,13.78
1622239193000,0,0.502472698688507,0.28,0,13.73
1622239194000,0,0.528150379657745,0.96,0,13.78
1622239195000,0,0.874512553215027,0.54,0,13.76
1622239196000,0,0.892438232898712,0.53,0,13.76
1622239197000,0,0.923795223236084,0.52,0,13.76
1622239198000,0,0.508408427238464,0.53,0,13.75
1622239199000,0,1.29615569114685,1.32,0,13.8
1622239200000,0,0.437394976615906,0.87,0,13.79
1622239201000,0,0.832609474658966,0.86,0,13.8
1622239202000,0,0.772021234035492,0.85,0,13.79
1622239203000,0,1.24376082420349,0.85,0,13.8
1622239204000,0,0.482871323823929,0.86,0,13.78
1622239205000,0,0.489927887916565,0.86,0,13.79
1622239206000,0,0.808194398880005,0,0,0
1622239207000,0,0.760732889175415,1.27,0,13.83
1622239213000,0,0.722442626953125,1.26,0,13.83
1622239214000,0,1.20304393768311,0.48,0,13.76
1622239215000,0,1.22414839267731,0.81,0,13.79
1622239216000,0,1.25163495540619,0.2,0,13.74
1622239217000,0,0.757666409015656,0.79,0,13.8
1622239218000,0,0.738298058509827,0.82,0,13.8
1622239224000,0,0.838396072387695,0,0,0
1622239225000,0,0.442853569984436,0,0,0
1622239226000,0,1.22989666461945,0,0,0
1622239227000,0,0.471882611513138,0,0,0
1622239228000,0,0.173450499773026,1.25,0,13.84
1622239229000,0,0.747902095317841,0.47,0,13.77
1622239230000,0,0.846208512783051,0.47,0,13.76
1622239231000,0,0.465972751379013,0.8,0,13.8
1622239232000,0,0.424810737371445,0.82,0,13.8
1622239233000,0,0.53698992729187,0.82,0,13.79
1622239234000,0,0.800902307033539,0.18,0,13.74
1622239235000,0,0.815006852149963,0.47,0,13.76
1622239236000,0,0.433334648609161,1.23,0,13.84
1622239237000,0,1.18790864944458,0.45,0,13.77
1622239238000,0,0.455723851919174,0.45,0,13.77
1622239239000,0,0.752911865711212,0.45,0,13.76
1622239240000,0,0.129856988787651,0.45,0,13.78
1622239241000,0,0.791433930397034,0.44,0,13.77
1622239247000,0,1.18782603740692,0,0,0
1622239248000,0,0.39494201540947,0,0,0
1622239249000,0,0.367666333913803,0.16,0,13.75
1622239250000,0,0.699936270713806,0.76,0,13.8
1622239258000,0,1.15775012969971,0.74,0,13.8
1622239259000,0,1.17783236503601,0.77,0,13.8
1622239260000,0,0.443315953016281,0.14,0,13.74
1622239261000,0,0.125633895397186,0.16,0,13.74
1622239262000,0,0.774389863014221,0.16,0,13.75
1622239263000,0,1.11920583248138,0.79,0,13.8
1622239264000,0,1.16253793239594,0.74,0,13.81
1622239265000,0,0.426915526390076,0.43,0,13.77
1622239266000,0,0.118287540972233,0.43,0,13.77
1622239267000,0,0.689850151538849,0.42,0,13.78
1622239268000,0,0.110631704330444,0.45,0,13.78
1622239269000,0,1.15579950809479,0.43,0,13.78
1622239270000,0,0.39692348241806,1.19,0,13.84
1622239271000,0,0.379296183586121,0.44,0,13.8
1622239272000,0,0.694933891296387,0.75,0,13.8
1622239273000,0,0.760446846485138,0.75,0,13.8
1622239274000,0,0.400174975395203,0.76,0,13.79
1622239275000,0,0.398625046014786,0.77,0,13.79
1622239276000,0,0.42564058303833,0.73,0,13.8
1622239285000,0,0.130567207932472,0.44,0,13.77
1622239286000,0,0.382556319236755,0.73,0,13.8
1622239287000,0,0.388069152832031,0.76,0,13.8
1622239288000,0,0.68326336145401,0,0,0
1622239289000,0,0.117842420935631,0.73,0,13.8
1622239295000,0,0.076147764921188,0.76,0,13.8
1622239296000,0,1.12007761001587,0.43,0,13.78
1622239297000,0,0.401943117380142,0.42,0,13.78
1622239298000,0,1.2134815454483,0.43,0,13.78
1622239300000,0,0.724088728427887,0,0,0
1622239301000,0,0.628736615180969,0,0,0
1622239302000,0,0.413473099470139,0,0,0
1622239303000,0,0.372297555208206,0.43,0,13.76
1622239304000,0,0.115113742649555,0.43,0,13.77
1622239305000,0,0.118949674069881,0.14,0,13.74
1622239306000,0,0.097749084234238,0.14,0,13.75
1622239307000,0,0.402317970991135,0.14,0,13.75
1622239308000,0,0.385190039873123,0.44,0,13.77
1622239309000,0,0.377536684274673,1.17,0,13.84
1622239310000,0,0.689514756202698,0.44,0,13.78
1622239311000,0,0.664496719837189,0.41,0,13.77
1622239312000,0,0.616052508354187,0,0,0
1622239313000,0,0.409053951501846,0,0,0
1622239314000,0,0.394822418689728,0,0,0
1622239315000,0,0.723510444164276,0,0,0
1622239316000,0,0.692604720592499,0,0,0
1622239317000,0,0.106816731393337,0.43,0,13.78
1622239318000,0,0.424204111099243,0,0,0
1622239319000,0,0.423127681016922,0,0,0
1622239320000,0,1.23499155044556,0,0,0
1622239321000,0,0.701682269573212,0,0,0
1622239322000,0,0.751863777637482,1.17,0,13.84
1622239323000,0,0.809992134571075,0.74,0,13.8
1622239329000,0,1.16079199314117,0.42,0,13.76
1622239330000,0,0.41908460855484,0.14,0,13.75
1622239332000,0,0.353281885385513,0.74,0,13.8
1622239338000,0,0.734867811203003,0,0,0
1622239339000,0,0.0888626947999,0.42,0,13.76
1622239340000,0,0.395139306783676,0.42,0,13.76
1622239341000,0,0.412383109331131,0.43,0,13.77
1622239344000,0,0.116814076900482,0.15,0,13.75
1622239345000,0,0.398353785276413,0.77,0,13.8
1622239346000,0,0.401178658008575,0.75,0,13.79
1622239352000,0,0.436898082494736,0.16,0,13.74
